round,accuracy,precision,recall,f1,recall_normal,f1_macro
1,0.9993271998998623,0.9998993416946832,0.999235504768036,0.9995673130138159,0.9996480360411094,0.999027811894498
2,0.9993271998998623,0.9998993416946832,0.999235504768036,0.9995673130138159,0.9996480360411094,0.999027811894498
3,0.9993271998998623,0.9998993416946832,0.999235504768036,0.9995673130138159,0.9996480360411094,0.999027811894498
4,0.9993271998998623,0.9998993416946832,0.999235504768036,0.9995673130138159,0.9996480360411094,0.999027811894498
5,0.9993271998998623,0.9998993416946832,0.999235504768036,0.9995673130138159,0.9996480360411094,0.999027811894498
