round,accuracy,precision,recall,f1,recall_normal,f1_macro
1,0.9986543997997246,0.9993559294742774,0.998913612038788,0.9991347218029983,0.9977474306631001,0.9980550868633757
2,0.9986543997997246,0.9993559294742774,0.998913612038788,0.9991347218029983,0.9977474306631001,0.9980550868633757
3,0.9986543997997246,0.9993559294742774,0.998913612038788,0.9991347218029983,0.9977474306631001,0.9980550868633757
4,0.9986543997997246,0.9993559294742774,0.998913612038788,0.9991347218029983,0.9977474306631001,0.9980550868633757
5,0.9986543997997246,0.9993559294742774,0.998913612038788,0.9991347218029983,0.9977474306631001,0.9980550868633757
